CarID,Brand,Year,Engine Size,Fuel Type,Transmission,Mileage,Condition,Price,Model
1431,Tesla,2019,0.0,Electric,Automatic,54594,Used,34931.44,Model X
1432,Toyota,2002,4.5,Hybrid,Manual,20703,Used,4824.66,Camry
1433,Hyundai,2013,4.0,Petrol,Automatic,138761,New,9638.7,Sonata
1434,Kia,2001,2.2,Diesel,Manual,7081,New,5867.46,Optima
1435,Tesla,2014,0.0,Electric,Automatic,40885,Used,25406.15,Model Y
1436,Audi,2011,4.6,Diesel,Automatic,6742,Used,18489.54,A4
1437,Toyota,2003,4.7,Petrol,Automatic,37588,New,6527.68,Prius
1438,Subaru,2015,1.8,Hybrid,Automatic,14189,Used,15667.13,Outback
1439,Hyundai,2000,1.4,Hybrid,Automatic,6043,Used,4243.65,Kona
1440,Honda,2012,1.7,Petrol,Manual,96906,New,10155.34,Accord
1441,Ford,2004,4.7,Diesel,Manual,196627,Used,1500,Mustang
1442,BMW,2018,1.4,Petrol,Automatic,95207,Used,29762.5,5 Series
1443,Kia,2018,2.6,Petrol,Manual,45827,Used,16209.08,Sportage
1444,Audi,2002,1.8,Hybrid,Automatic,125796,Used,4252.35,Q7
1445,Chevrolet,2009,3.6,Hybrid,Manual,147126,Used,5303.72,Tahoe
1446,Chevrolet,2007,1.3,Hybrid,Automatic,122701,Used,4042.54,Equinox
1447,Kia,2008,1.3,Hybrid,Automatic,28927,Used,7021.59,Rio
1448,Hyundai,2007,1.9,Hybrid,Manual,117365,Used,5122.55,Elantra
1449,Audi,2000,1.9,Petrol,Manual,137800,New,3894.61,Q5
1450,Hyundai,2014,3.9,Petrol,Automatic,101858,New,10504.65,Tucson
1451,Subaru,2019,3.1,Petrol,Automatic,199508,New,13905.65,Impreza
1452,BMW,2016,4.2,Diesel,Automatic,25629,Used,27908.89,X3
1453,Hyundai,2004,1.7,Petrol,Automatic,18609,Used,5289.95,Sonata
1454,Audi,2022,2.3,Petrol,Automatic,119787,New,37185.22,A3
1455,Audi,2010,3.3,Hybrid,Automatic,173546,Used,9874.92,Q7
1456,Honda,2014,3.2,Petrol,Automatic,128303,Used,10955.7,CR-V
1457,Kia,2011,2.8,Diesel,Automatic,64126,Used,9917.67,Optima
1458,Tesla,2021,0.0,Electric,Automatic,39285,Used,44978.34,Model 3
1459,Toyota,2002,2.5,Petrol,Automatic,155436,Used,1500,Corolla
1460,Audi,2002,2.9,Hybrid,Manual,141250,Used,4148.61,A3
1461,Subaru,2011,4.1,Petrol,Manual,132416,Used,5981.87,Crosstrek
1462,BMW,2016,3.4,Petrol,Manual,168225,Used,21016.95,X5
1463,Audi,2020,2.2,Hybrid,Automatic,169454,Used,27317.84,Q5
1464,Hyundai,2000,3.8,Hybrid,Automatic,148540,Used,1500,Elantra
1465,Kia,2007,2.1,Petrol,Automatic,141676,Used,3435.81,Rio
1466,Tesla,2015,0.0,Electric,Automatic,39279,Used,24479.96,Model X
1467,Tesla,2015,0.0,Electric,Manual,197954,Used,22951.35,Model X
1468,Ford,2015,3.0,Petrol,Manual,133683,New,10752.0,Mustang
1469,Kia,2007,2.8,Petrol,Automatic,32264,Used,6260.04,Sportage
1470,Honda,2006,4.2,Diesel,Automatic,74464,Used,5900.0,Fit
1471,Toyota,2001,4.0,Petrol,Automatic,106970,New,2259.1,Camry
1472,Hyundai,2013,2.5,Petrol,Automatic,99071,Used,9935.55,Elantra
1473,Tesla,2023,0.0,Electric,Automatic,83328,New,61845.66,Model X
1474,Chevrolet,2004,2.4,Petrol,Automatic,79005,Used,3938.72,Tahoe
1475,Subaru,2001,2.0,Petrol,Manual,104155,Used,2006.88,Crosstrek
1476,Subaru,2003,3.2,Petrol,Manual,153021,New,1518.43,Crosstrek
1477,Toyota,2022,2.6,Petrol,Automatic,31494,Used,20211.0,RAV4
1478,Hyundai,2000,2.0,Petrol,Manual,76665,Used,2810.37,Kona
1479,Honda,2000,1.3,Petrol,Automatic,49282,New,3587.91,Civic
1480,Subaru,2019,3.9,Petrol,Automatic,57005,Used,18298.18,Impreza
1481,BMW,2010,2.3,Diesel,Automatic,199917,Used,9677.01,5 Series
1482,Chevrolet,2006,1.8,Hybrid,Automatic,122170,Used,4198.16,Equinox
1483,Ford,2015,4.1,Petrol,Manual,140793,Used,10828.76,Explorer
1484,Toyota,2006,3.7,Petrol,Manual,120033,Used,4410.78,Camry
1485,Audi,2004,4.1,Diesel,Manual,24333,Used,8176.14,Q5
1486,Honda,2002,3.9,Petrol,Manual,45075,New,5211.01,Accord
1487,Toyota,2022,2.8,Petrol,Automatic,108772,Used,18015.04,Camry
1488,Hyundai,2015,2.1,Petrol,Automatic,150660,Used,9588.88,Kona
1489,Chevrolet,2009,3.7,Petrol,Manual,127214,Used,5585.19,Equinox
1490,Subaru,2005,1.6,Hybrid,Manual,186566,Used,1500,Forester
1491,Honda,2018,4.0,Diesel,Manual,150950,Used,14096.05,Accord
1492,BMW,2001,2.1,Petrol,Automatic,12682,Used,8392.42,X3
1493,Subaru,2005,4.5,Hybrid,Manual,49760,Used,6052.96,Crosstrek
1494,Chevrolet,2021,4.4,Petrol,Automatic,36966,Used,19425.19,Equinox
1495,Audi,2021,3.9,Hybrid,Manual,104244,New,36848.91,A4
1496,Audi,2007,2.0,Diesel,Manual,150304,Used,8720.47,A4
1497,BMW,2011,2.8,Hybrid,Automatic,71839,Used,16778.81,X5
1498,Chevrolet,2017,2.9,Hybrid,Automatic,82788,New,14140.09,Malibu
1499,Hyundai,2006,3.8,Petrol,Manual,181610,Used,1899.25,Kona
1500,Kia,2015,1.2,Diesel,Automatic,104146,Used,13059.99,Optima
1501,BMW,2022,3.5,Petrol,Automatic,111724,Used,34629.64,5 Series
1502,Subaru,2002,2.5,Hybrid,Manual,68548,Used,3887.27,Outback
1503,Honda,2014,4.0,Hybrid,Automatic,154860,New,8933.57,Accord
1504,Toyota,2003,3.8,Petrol,Automatic,107673,Used,2516.49,Corolla
1505,Ford,2008,3.7,Petrol,Automatic,196348,Used,3275.96,Explorer
1506,Kia,2015,1.6,Hybrid,Automatic,122460,Used,11775.1,Sportage
1507,Chevrolet,2013,2.7,Petrol,Automatic,118921,Used,10329.29,Malibu
1508,Hyundai,2014,3.2,Diesel,Automatic,190681,New,8207.41,Sonata
1509,BMW,2021,3.5,Petrol,Manual,81229,Used,30522.86,X5
1510,Honda,2000,1.2,Hybrid,Manual,139444,Used,1500,CR-V
1511,Toyota,2013,1.7,Petrol,Automatic,92149,Used,10816.98,RAV4
1512,Audi,2012,2.4,Hybrid,Automatic,185920,Used,12255.96,Q5
1513,Audi,2000,3.9,Diesel,Automatic,146451,Used,3192.31,Q5
1514,Audi,2000,2.4,Hybrid,Manual,5971,Used,8232.05,A3
1515,Hyundai,2022,4.2,Petrol,Automatic,70915,Used,22143.26,Tucson
1516,Honda,2003,2.1,Diesel,Manual,88448,Used,2973.12,Fit
1517,Kia,2013,2.2,Petrol,Automatic,53987,New,11004.67,Rio
1518,Kia,2012,1.3,Petrol,Automatic,101630,New,10422.3,Sorento
1519,Subaru,2017,3.4,Hybrid,Automatic,129533,Used,14637.88,Outback
1520,Ford,2006,4.0,Hybrid,Automatic,18310,Used,7990.02,Fiesta
1521,Subaru,2014,3.7,Diesel,Automatic,51933,Used,13076.21,Outback
1522,Ford,2008,1.2,Hybrid,Manual,91449,Used,5577.66,Fiesta
1523,Tesla,2022,0.0,Electric,Automatic,197401,Used,36591.79,Model Y
1524,BMW,2012,2.8,Hybrid,Manual,116139,Used,17169.69,X3
1525,Ford,2017,2.0,Petrol,Manual,30454,Used,14165.52,Explorer
1526,Kia,2022,2.3,Hybrid,Automatic,41516,Used,23657.72,Rio
1527,Toyota,2017,4.4,Hybrid,Automatic,188617,New,11304.87,RAV4
1528,Tesla,2003,0.0,Electric,Automatic,198247,Used,6223.98,Model 3
1529,Ford,2012,3.7,Diesel,Automatic,67616,Used,11049.64,Explorer
1530,Chevrolet,2009,4.4,Petrol,Manual,47658,Used,8998.65,Malibu
1531,BMW,2015,2.0,Hybrid,Manual,180590,Used,19428.52,X5
1532,Kia,2022,4.2,Hybrid,Manual,138858,Used,19729.78,Rio
1533,Kia,2021,1.3,Petrol,Manual,186890,Used,15534.81,Optima
1534,BMW,2011,3.6,Hybrid,Manual,28016,Used,17944.07,X5
1535,Subaru,2010,4.6,Hybrid,Manual,8951,Used,10052.66,Crosstrek
1536,Tesla,2010,0.0,Electric,Automatic,174390,Used,15652.17,Model 3
1537,Honda,2002,3.9,Diesel,Automatic,111853,New,2367.2,Fit
1538,Kia,2000,2.2,Petrol,Manual,26146,Used,4549.15,Rio
1539,Hyundai,2000,2.0,Petrol,Automatic,145113,Used,1500,Tucson
1540,Kia,2003,1.6,Hybrid,Manual,170177,Used,1500,Rio
1541,Hyundai,2000,2.1,Petrol,Manual,112386,Used,1500,Elantra
1542,Hyundai,2022,4.4,Petrol,Automatic,172235,New,22455.65,Kona
1543,Kia,2014,4.7,Hybrid,Automatic,96363,Used,10559.88,Sportage
1544,Honda,2021,4.4,Diesel,Automatic,199201,Used,14488.72,CR-V
1545,Toyota,2017,1.4,Diesel,Automatic,89483,New,16904.63,Camry
1546,Chevrolet,2023,4.4,Petrol,Automatic,69480,Used,24691.86,Malibu
1547,Kia,2006,2.5,Petrol,Manual,147095,Used,3305.59,Optima
1548,Audi,2020,2.1,Petrol,Automatic,58617,Used,31478.39,A3
1549,Tesla,2018,0.0,Electric,Automatic,181879,Used,28140.78,Model Y
1550,Subaru,2019,1.4,Hybrid,Manual,7961,Used,19274.87,Outback
1551,Kia,2006,2.5,Diesel,Manual,47803,Used,6444.02,Rio
1552,Toyota,2007,4.2,Petrol,Automatic,128249,Used,4407.1,Prius
1553,Kia,2005,3.1,Petrol,Automatic,159532,New,2426.13,Sorento
1554,BMW,2018,4.7,Hybrid,Automatic,150788,Used,24656.69,5 Series
1555,Tesla,2019,0.0,Electric,Automatic,102968,Used,36848.92,Model S
1556,BMW,2002,4.4,Petrol,Automatic,94466,Used,6077.63,3 Series
1557,BMW,2010,2.4,Hybrid,Automatic,157467,New,14997.91,X3
1558,Tesla,2009,0.0,Electric,Automatic,148890,Used,14386.8,Model Y
1559,Tesla,2018,0.0,Electric,Manual,32214,Used,31507.56,Model X
1560,Ford,2014,2.4,Hybrid,Manual,73728,New,13298.67,Mustang
1561,Hyundai,2008,4.2,Diesel,Manual,16064,Used,8973.48,Tucson
1562,Ford,2005,4.3,Diesel,Manual,192325,Used,1500,Mustang
1563,Audi,2010,3.1,Petrol,Automatic,8127,Used,16697.22,Q7
1564,Audi,2003,2.7,Hybrid,Automatic,60413,New,7543.76,A3
1565,Ford,2001,4.4,Petrol,Manual,58748,Used,3820.7,Explorer
1566,Honda,2022,3.1,Petrol,Automatic,138755,Used,20857.62,Civic
1567,Honda,2019,4.2,Diesel,Automatic,65337,Used,17798.11,Civic
1568,BMW,2020,2.8,Hybrid,Manual,92542,Used,33820.29,3 Series
1569,Hyundai,2012,3.3,Petrol,Automatic,133453,Used,8639.84,Tucson
1570,BMW,2002,4.5,Petrol,Automatic,124552,Used,5272.41,X5
1571,Toyota,2009,1.3,Hybrid,Automatic,166096,Used,5044.17,Prius
1572,Subaru,2019,3.7,Petrol,Manual,182677,Used,14623.57,Outback
1573,Toyota,2013,2.3,Petrol,Manual,187892,Used,7987.8,RAV4
1574,Tesla,2013,0.0,Electric,Manual,60464,Used,20315.45,Model Y
1575,Subaru,2019,1.4,Diesel,Automatic,158702,Used,15707.52,Impreza
1576,Honda,2015,1.4,Hybrid,Automatic,16799,Used,12665.62,CR-V
1577,BMW,2008,2.6,Diesel,Automatic,57648,New,12695.32,3 Series
1578,Toyota,2013,2.2,Petrol,Automatic,91758,Used,9780.8,Prius
1579,Hyundai,2009,3.0,Petrol,Automatic,16517,New,10904.59,Tucson
1580,Tesla,2004,0.0,Electric,Manual,72432,Used,10742.44,Model 3
1581,Tesla,2002,0.0,Electric,Automatic,16205,Used,11462.91,Model S
1582,Ford,2022,4.4,Diesel,Automatic,17390,New,29218.74,Explorer
1583,Tesla,2020,0.0,Electric,Automatic,183065,New,35677.5,Model S
1584,Ford,2006,1.3,Petrol,Automatic,43542,Used,5551.4,Focus
1585,Audi,2015,2.8,Hybrid,Automatic,94649,Used,16675.43,Q7
1586,Kia,2005,2.2,Hybrid,Manual,65175,New,6045.64,Rio
1587,Hyundai,2023,3.1,Petrol,Manual,155654,Used,18433.96,Sonata
1588,Subaru,2013,2.0,Hybrid,Automatic,93341,Used,8541.43,Outback
1589,BMW,2016,1.4,Petrol,Automatic,33225,Used,20580.03,X5
1590,Hyundai,2018,4.4,Diesel,Automatic,111522,Used,15942.97,Sonata
1591,Kia,2009,2.9,Diesel,Automatic,58218,New,8946.26,Sportage
1592,Audi,2020,4.6,Petrol,Automatic,28847,Used,26779.5,A3
1593,Tesla,2021,0.0,Electric,Manual,39990,Used,39436.33,Model X
1594,Subaru,2008,1.9,Hybrid,Manual,117023,Used,4999.18,Forester
1595,Audi,2007,4.1,Petrol,Automatic,191241,Used,6714.05,A4
1596,BMW,2016,3.3,Petrol,Automatic,149884,Used,20302.84,X5
1597,Honda,2010,1.9,Hybrid,Automatic,129002,New,7507.76,Civic
1598,Subaru,2023,4.3,Hybrid,Automatic,165508,Used,18310.38,Crosstrek
1599,Chevrolet,2011,1.9,Petrol,Manual,110243,Used,7473.01,Malibu
1600,Kia,2008,3.7,Petrol,Manual,111915,Used,6078.13,Rio
1601,Honda,2021,2.9,Petrol,Automatic,56603,Used,18203.44,CR-V
1602,Ford,2006,3.6,Petrol,Manual,58662,New,7699.18,Focus
1603,Tesla,2019,0.0,Electric,Automatic,113352,New,44079.84,Model X
1604,Chevrolet,2006,4.0,Diesel,Automatic,165675,Used,2338.18,Impala
1605,Hyundai,2003,1.8,Petrol,Manual,12909,Used,4979.72,Elantra
1606,Kia,2015,4.1,Hybrid,Automatic,128536,Used,11732.16,Sorento
1607,Audi,2020,3.9,Petrol,Manual,9378,Used,35619.6,Q7
1608,BMW,2005,1.9,Petrol,Manual,126593,Used,6511.62,X5
1609,Honda,2010,2.4,Petrol,Automatic,91139,Used,7882.52,Civic
1610,Subaru,2004,1.8,Petrol,Manual,53850,Used,4217.93,Impreza
1611,Audi,2009,3.3,Diesel,Automatic,16660,Used,15153.02,Q7
1612,Toyota,2015,4.5,Hybrid,Automatic,87121,Used,10620.69,RAV4
1613,Hyundai,2023,3.0,Petrol,Automatic,134143,Used,19900.59,Kona
1614,Kia,2002,1.6,Petrol,Automatic,74680,Used,3082.74,Sorento
1615,Tesla,2018,0.0,Electric,Automatic,68078,Used,31598.92,Model X
1616,Chevrolet,2012,2.6,Petrol,Manual,111506,Used,7644.9,Tahoe
1617,Honda,2013,2.4,Petrol,Manual,66124,Used,9493.15,Fit
1618,Honda,2020,4.2,Hybrid,Automatic,14775,New,21625.99,Accord
1619,Toyota,2018,4.3,Petrol,Automatic,194871,New,13041.82,RAV4
1620,Ford,2007,3.0,Diesel,Automatic,105458,Used,5693.2,Focus
1621,Tesla,2006,0.0,Electric,Manual,197105,Used,7836.88,Model S
1622,Toyota,2005,4.4,Diesel,Automatic,65214,Used,5146.49,Prius
1623,Toyota,2008,2.5,Petrol,Automatic,43043,New,8652.4,Prius
1624,Subaru,2015,1.2,Hybrid,Manual,15499,Used,13362.34,Outback
1625,Chevrolet,2002,3.7,Hybrid,Automatic,110900,New,2687.03,Tahoe
1626,Chevrolet,2011,2.6,Petrol,Automatic,21307,Used,9967.07,Tahoe
1627,Toyota,2022,3.2,Hybrid,Automatic,171597,New,19678.72,Corolla
1628,Tesla,2010,0.0,Electric,Automatic,196427,Used,12448.41,Model X
1629,Honda,2008,1.2,Petrol,Automatic,112505,Used,4955.09,Fit
1630,Honda,2009,2.1,Petrol,Automatic,171263,Used,4494.35,Accord
1631,Honda,2012,1.6,Hybrid,Automatic,83165,Used,7973.48,Civic
1632,Audi,2017,4.6,Diesel,Automatic,199110,Used,20600.04,A3
1633,Chevrolet,2023,1.7,Hybrid,Automatic,61620,Used,26490.53,Tahoe
1634,Kia,2003,1.9,Hybrid,Automatic,109043,Used,2700.09,Sorento
1635,Tesla,2002,0.0,Electric,Automatic,73845,New,10614.15,Model S
1636,Honda,2011,4.3,Diesel,Automatic,6785,Used,9154.34,CR-V
1637,Subaru,2000,3.3,Diesel,Manual,160022,Used,1500,Forester
1638,Ford,2014,4.3,Petrol,Automatic,10611,Used,11786.19,Explorer
1639,Chevrolet,2017,4.0,Hybrid,Manual,112204,Used,15075.78,Malibu
1640,Chevrolet,2016,4.0,Hybrid,Automatic,151526,New,10997.42,Tahoe
1641,Kia,2008,3.7,Petrol,Manual,33081,New,8392.3,Sportage
1642,Kia,2013,2.0,Hybrid,Manual,114102,New,9986.24,Optima
1643,Audi,2016,3.3,Diesel,Automatic,110281,Used,18906.99,A3
1644,Subaru,2021,3.6,Petrol,Automatic,37498,Used,19257.44,Crosstrek
1645,Ford,2016,1.2,Diesel,Manual,104312,New,13513.63,Fiesta
1646,Honda,2002,3.7,Hybrid,Automatic,138077,New,1646.73,Civic
1647,Subaru,2012,2.9,Petrol,Manual,137356,Used,8078.04,Impreza
1648,Tesla,2003,0.0,Electric,Automatic,136028,Used,8564.8,Model Y
1649,Toyota,2023,2.2,Diesel,Automatic,124448,Used,22880.51,Prius
1650,Audi,2004,4.0,Diesel,Automatic,61356,Used,8630.61,Q7
1651,Tesla,2014,0.0,Electric,Automatic,78224,New,28415.88,Model X
1652,Hyundai,2016,2.3,Diesel,Manual,111170,New,14650.93,Tucson
1653,Toyota,2023,1.3,Petrol,Automatic,22229,Used,22377.45,Camry
1654,Kia,2013,3.9,Petrol,Automatic,40197,Used,10434.06,Optima
1655,Hyundai,2015,2.9,Diesel,Automatic,132682,Used,10649.82,Elantra
1656,Toyota,2006,4.1,Diesel,Automatic,138157,Used,3916.39,RAV4
1657,Hyundai,2009,3.9,Hybrid,Automatic,58108,Used,8572.33,Tucson
1658,Toyota,2001,2.3,Petrol,Automatic,181920,New,1500,Prius
1659,Audi,2013,2.9,Diesel,Automatic,168379,Used,15381.56,Q7
1660,Ford,2015,3.9,Petrol,Automatic,192476,Used,8635.07,Mustang
1661,Toyota,2005,3.9,Hybrid,Automatic,129522,Used,3240.65,Corolla
1662,Chevrolet,2015,3.5,Petrol,Automatic,49180,Used,11323.0,Malibu
1663,Chevrolet,2004,4.6,Petrol,Automatic,29061,New,6693.99,Tahoe
1664,Audi,2023,4.8,Hybrid,Automatic,146774,New,42293.26,A3
1665,Chevrolet,2019,3.2,Diesel,Automatic,39050,Used,19212.24,Impala
1666,BMW,2012,3.9,Petrol,Automatic,194633,Used,14370.05,X3
1667,Kia,2008,2.1,Hybrid,Automatic,34616,Used,7348.32,Rio
1668,Hyundai,2005,3.8,Petrol,Automatic,75597,Used,4683.0,Sonata
1669,Hyundai,2023,3.0,Petrol,Automatic,24732,Used,24432.25,Kona
1670,Honda,2000,2.7,Petrol,Manual,127074,New,1500,CR-V
1671,Chevrolet,2016,3.7,Hybrid,Automatic,139887,New,14426.8,Malibu
1672,BMW,2007,2.1,Petrol,Automatic,144434,Used,7984.87,X3
1673,BMW,2010,3.2,Petrol,Automatic,24216,Used,15915.07,3 Series
1674,Honda,2023,2.0,Petrol,Manual,180324,Used,23645.07,CR-V
1675,Kia,2023,1.3,Petrol,Automatic,187039,New,21860.75,Sportage
1676,Chevrolet,2021,3.2,Petrol,Manual,154207,Used,16217.34,Equinox
1677,Ford,2015,4.8,Petrol,Automatic,56205,Used,11992.34,Fiesta
1678,Kia,2020,3.8,Hybrid,Automatic,97219,New,22194.37,Optima
1679,BMW,2023,4.3,Hybrid,Manual,50493,Used,38252.37,3 Series
1680,Honda,2010,4.3,Petrol,Manual,38288,New,11031.55,Accord
1681,Chevrolet,2015,4.6,Petrol,Automatic,195633,New,9818.91,Impala
1682,Chevrolet,2022,2.2,Petrol,Automatic,130949,Used,22525.56,Impala
1683,Ford,2008,4.0,Diesel,Manual,47969,Used,8251.18,Explorer
1684,Hyundai,2012,2.6,Hybrid,Manual,77711,Used,8505.87,Kona
1685,Kia,2011,1.3,Petrol,Automatic,89361,Used,8956.07,Optima
1686,Chevrolet,2015,4.8,Hybrid,Manual,145300,Used,10640.34,Tahoe
1687,Chevrolet,2014,3.0,Petrol,Automatic,66916,Used,10875.64,Tahoe
1688,Tesla,2004,0.0,Electric,Automatic,156782,Used,8378.33,Model X
1689,Hyundai,2017,1.9,Petrol,Automatic,49651,Used,16032.06,Sonata
1690,BMW,2008,4.3,Petrol,Automatic,28385,Used,12741.45,5 Series
1691,Tesla,2001,0.0,Electric,Manual,95809,Used,7542.63,Model S
1692,Honda,2016,2.8,Hybrid,Manual,158935,Used,11033.23,Accord
1693,Subaru,2005,2.3,Petrol,Automatic,51786,Used,4741.11,Impreza
1694,BMW,2023,2.4,Diesel,Automatic,97721,New,46571.05,5 Series
1695,Hyundai,2021,1.5,Hybrid,Manual,60219,Used,20540.13,Tucson
1696,Chevrolet,2003,3.9,Petrol,Manual,192784,New,1500,Impala
1697,Ford,2003,4.6,Petrol,Automatic,69651,Used,4070.33,Mustang
1698,Tesla,2004,0.0,Electric,Automatic,165035,Used,8388.27,Model S
1699,BMW,2003,3.5,Petrol,Manual,30935,Used,8219.84,5 Series
1700,Tesla,2005,0.0,Electric,Manual,112795,Used,10113.13,Model Y
1701,Subaru,2021,3.5,Petrol,Automatic,105879,New,20261.45,Impreza
1702,Toyota,2019,2.7,Petrol,Manual,134280,Used,17112.5,RAV4
1703,Chevrolet,2000,2.5,Hybrid,Automatic,26580,Used,4710.93,Impala
1704,Hyundai,2004,4.2,Hybrid,Manual,199499,Used,1500,Elantra
1705,Chevrolet,2013,3.7,Petrol,Automatic,89048,New,11977.28,Impala
1706,Audi,2017,4.6,Hybrid,Automatic,139032,New,28007.13,A3
1707,BMW,2001,2.2,Diesel,Automatic,169509,Used,2986.31,5 Series
1708,Toyota,2015,4.0,Petrol,Manual,137735,New,13026.95,Prius
1709,BMW,2002,2.5,Hybrid,Automatic,55331,Used,6899.08,5 Series
1710,Toyota,2011,1.4,Hybrid,Manual,195026,Used,5190.82,Corolla
1711,Tesla,2018,0.0,Electric,Manual,199325,Used,26248.66,Model Y
1712,BMW,2012,3.9,Petrol,Automatic,55007,Used,15137.71,X5
1713,Subaru,2014,3.8,Petrol,Manual,38828,Used,11145.36,Impreza
1714,Honda,2005,1.9,Petrol,Manual,62749,New,6061.12,Accord
1715,Chevrolet,2003,3.2,Hybrid,Automatic,47124,New,5039.21,Tahoe
1716,Audi,2016,4.4,Petrol,Automatic,135782,Used,21797.12,Q7
1717,Chevrolet,2022,3.2,Hybrid,Automatic,94291,Used,18298.81,Equinox
1718,Tesla,2005,0.0,Electric,Automatic,182415,Used,7603.97,Model 3
1719,BMW,2017,1.8,Hybrid,Automatic,32473,Used,22390.84,X3
1720,Chevrolet,2019,2.6,Petrol,Automatic,99781,Used,16378.59,Tahoe
1721,Subaru,2013,2.6,Diesel,Automatic,160233,Used,7886.62,Forester
1722,Audi,2023,2.0,Petrol,Manual,84642,Used,33302.36,Q7
1723,Audi,2011,4.3,Petrol,Automatic,142247,Used,14092.72,Q5
1724,Chevrolet,2000,1.5,Diesel,Automatic,187691,Used,1500,Malibu
1725,BMW,2011,4.3,Diesel,Manual,9309,Used,18088.85,3 Series
1726,Chevrolet,2007,3.2,Hybrid,Automatic,190526,Used,2227.9,Equinox
1727,Honda,2000,1.2,Hybrid,Manual,155850,Used,1500,CR-V
1728,BMW,2020,3.7,Hybrid,Manual,141582,Used,30815.01,X3
1729,Hyundai,2020,2.9,Diesel,Manual,15751,Used,21268.4,Kona
1730,Chevrolet,2022,1.8,Petrol,Automatic,158633,Used,21935.95,Equinox
1731,Chevrolet,2017,1.5,Petrol,Automatic,157684,Used,12803.36,Tahoe
1732,BMW,2012,3.2,Petrol,Manual,124902,Used,13887.82,5 Series
1733,Toyota,2012,2.8,Diesel,Automatic,33126,Used,9674.96,RAV4
1734,Tesla,2014,0.0,Electric,Automatic,110290,Used,22270.91,Model Y
1735,BMW,2018,3.7,Diesel,Manual,39155,Used,30875.61,3 Series
1736,Honda,2013,1.3,Hybrid,Automatic,147947,Used,8339.59,Fit
1737,Toyota,2012,2.9,Petrol,Manual,83013,New,11682.3,RAV4
1738,Tesla,2009,0.0,Electric,Manual,172949,New,14795.88,Model Y
1739,Honda,2003,1.9,Hybrid,Automatic,105551,Used,2907.19,Accord
1740,Toyota,2010,4.8,Petrol,Manual,180994,Used,4816.51,Prius
1741,Audi,2001,4.1,Hybrid,Automatic,172439,New,2978.8,Q5
1742,Honda,2003,2.6,Petrol,Automatic,120245,New,2510.92,Fit
1743,Honda,2017,2.2,Petrol,Automatic,163369,New,15013.44,Accord
1744,Chevrolet,2015,3.5,Petrol,Automatic,34324,Used,12323.09,Impala
1745,Toyota,2018,3.7,Petrol,Automatic,151489,Used,14807.11,Corolla
1746,Ford,2019,1.8,Petrol,Automatic,171022,New,15586.67,Focus
1747,BMW,2021,2.9,Diesel,Automatic,105466,New,34808.75,3 Series
1748,Hyundai,2000,2.3,Hybrid,Manual,57388,Used,3577.16,Tucson
1749,Hyundai,2019,4.2,Hybrid,Automatic,146048,New,16235.24,Elantra
1750,Honda,2007,4.3,Petrol,Automatic,187615,Used,2614.96,Civic
1751,Chevrolet,2007,2.5,Petrol,Manual,59736,Used,5504.65,Impala
1752,Ford,2002,3.3,Diesel,Automatic,195377,Used,1500,Explorer
1753,Tesla,2010,0.0,Electric,Manual,189480,Used,13129.81,Model Y
1754,Kia,2017,3.0,Petrol,Automatic,149545,Used,12559.63,Rio
1755,BMW,2019,4.6,Hybrid,Automatic,129298,Used,30439.12,X3
1756,Tesla,2022,0.0,Electric,Manual,153640,Used,45775.05,Model S
1757,Subaru,2005,1.8,Petrol,Automatic,38219,Used,6554.33,Crosstrek
1758,Ford,2006,1.5,Petrol,Manual,161747,Used,2655.85,Explorer
1759,Audi,2010,3.9,Hybrid,Automatic,106912,New,15987.66,Q7
1760,Subaru,2017,3.5,Diesel,Manual,103087,New,13785.79,Outback
1761,Hyundai,2016,2.6,Petrol,Automatic,56069,Used,12842.29,Tucson
1762,Chevrolet,2012,2.3,Petrol,Manual,111716,Used,7516.3,Tahoe
1763,Audi,2004,3.9,Diesel,Automatic,126229,New,6574.47,A3
1764,Subaru,2012,1.4,Diesel,Automatic,92625,Used,9373.93,Outback
1765,Hyundai,2018,3.2,Petrol,Automatic,151182,Used,14140.64,Kona
1766,Ford,2005,3.8,Petrol,Manual,115676,Used,3167.66,Explorer
1767,Audi,2000,1.4,Hybrid,Automatic,159820,New,2680.96,A3
1768,Tesla,2005,0.0,Electric,Automatic,44953,Used,13324.99,Model S
1769,Audi,2023,1.8,Diesel,Automatic,97141,New,43445.59,A4
1770,Subaru,2017,3.1,Petrol,Automatic,55384,Used,13903.64,Forester
1771,Chevrolet,2019,4.8,Hybrid,Automatic,146331,Used,16649.16,Malibu
1772,Ford,2002,1.8,Hybrid,Manual,110643,Used,2246.67,Focus
1773,Tesla,2002,0.0,Electric,Manual,75360,New,10877.4,Model X
1774,Ford,2020,3.0,Hybrid,Automatic,89248,New,23249.0,Focus
1775,Toyota,2006,3.1,Diesel,Manual,31117,Used,6335.01,Camry
1776,Chevrolet,2019,2.0,Hybrid,Automatic,156791,Used,14325.56,Malibu
1777,Kia,2005,2.9,Petrol,Automatic,93149,Used,4049.31,Sorento
1778,Ford,2017,3.6,Petrol,Automatic,199469,Used,10394.03,Focus
1779,Ford,2012,4.6,Diesel,Automatic,14096,New,11902.21,Explorer
1780,Audi,2022,3.7,Petrol,Manual,186199,New,35993.38,A3
